obdb_id,name,brewery_type,street,address_2,address_3,city,state,county_province,postal_code,website_url,phone,country,longitude,latitude,tags
amalgam-brewing-denver,Amalgam Brewing,proprietor,6381 Beach St Unit A,,,Denver,Colorado,,80221-2036,http://www.amalgambrewing.com,,United States,,,
amani-brewing-martinsburg,Amani Brewing,brewpub,654 Ropp Dr,,,Martinsburg,West Virginia,,25403-1533,https://amanibrewing.com,3042793861,United States,-77.949602,39.5332966,
amazing-brewing-company-seongdong-gu,어메이징브루잉컴퍼니 (Amazing Brewing Company),brewpub,"4, Seongsuil-ro 4-gil",,,Seongdong-gu,Seoul,,04780,http://www.amazingbrewing.co.kr,02-465-5208,South Korea,127.04950435276,37.542975178104,
amazingbrewing-co-yeonsu-gu,어메이징브루잉컴퍼니(AmazingBrewing Co.),brewpub,"33-3, Songdogwahak-ro 16beon-gil",,,Yeonsu-gu,Incheon,,21984,https://www.amazingbrewing.co.kr/,032-310-9599,South Korea,126.6607572,37.37981505,
ambacht-brewing-hillsboro,Ambacht Brewing,micro,1060 NE 25th Ave Ste B,,,Hillsboro,Oregon,,97124-4903,http://www.ambacht.us,5038281400,United States,-122.95647373098123,45.5327512438555,
amber-lantern-brewing-company-warsaw,Amber Lantern Brewing Company,brewpub,44 N Main St,,,Warsaw,New York,,14569-1326,http://www.amberlanternbrewingcompany.com,5857863559,United States,-78.132363,42.7408423,
ambitious-ales-long-beach,Ambitious Ales,planning,,,,Long Beach,California,,90807-2907,http://www.ambitiousales.com,7142962550,United States,-118.1580493,33.78538945,
amelia-island-brewing-company-fernandina-beach,Amelia Island Brewing Company,brewpub,318 Centre St,,,Fernandina Beach,Florida,,32034-4241,http://www.theameliatavern.com,9043106088,United States,-81.46236272,30.67106045,
american-badass-beer-detroit,American Badass Beer,contract,1401 Abbott St Corktown,,,Detroit,Michigan,,48216-1946,http://www.americanbadassbeer.com,,United States,,,
american-brewers-inc-kalamazoo,American Brewers Inc,micro,3408 Miller Rd,,,Kalamazoo,Michigan,,49001-4111,http://www.americanbrewers.us,2692171920,United States,-85.5378194,42.26671998,
american-brewing-company-edmonds,American Brewing Company,closed,180 W Dayton St Ste 102,,,Edmonds,Washington,,98020-4127,http://www.americanbrewing.com,4257741717,United States,,,
american-harvest-brewpub-at-schoolcraft-college-livonia,American Harvest Brewpub At Schoolcraft College,brewpub,18600 Haggerty Rd,,,Livonia,Michigan,,48152-3932,http://www.schoolcraft.edu,7344627659,United States,-83.42868497,42.419317,
american-honor-beer-co-wilkes-barre,American Honor Beer Co,contract,700 N Pennsylvania Ave,,,Wilkes Barre,Pennsylvania,,18705-2451,http://www.BoondoggleBeer.com,,United States,-75.859363,41.254896,
american-icon-brewery-vero-beach,American Icon Brewery,brewpub,1133 19th Place,,,Vero Beach,Florida,,32960,http://www.americaniconbrewery.com,7729344266,United States,-80.3955067,27.63674361,
american-solera-tulsa,American Solera,micro,1702 E 6th St,,,Tulsa,Oklahoma,,74104,http://www.americansolera.com,9189494318,United States,-95.9667403,36.1518928,
americana-brewery-fort-lauderdale,Americana Brewery,planning,,,,Fort Lauderdale,Florida,,33328-1606,,,United States,,,
amerisports-brew-pub-kansas-city,Amerisports Brew Pub,brewpub,3200 Ameristar Dr,,,Kansas City,Missouri,,64161,http://www.ameristar.com,8164147435,United States,-94.484526,39.150682,
amherst-brewing-co-hangar-pub-and-grill-amherst,Amherst Brewing Co / Hangar Pub and Grill,brewpub,10 University Dr,,,Amherst,Massachusetts,,01002-2243,http://www.amherstbrewing.com,4132534400,United States,-72.5318418,42.3728635,
ammo-brewing-petersburg,Ammo Brewing,micro,235 N Market St,,,Petersburg,Virginia,,23803-3207,http://www.ammobrewing.com,8047221667,United States,-77.407177,37.230765,
amorys-tomb-brewing-co-maynard,Amorys Tomb Brewing Co,micro,76 Main St,,,Maynard,Massachusetts,,01754-2516,http://amorystomb.com,9782430875,United States,-71.45315644,42.43203845,
amplified-ale-works-miramar-studio-san-diego,Amplified Ale Works Miramar Studio,brewpub,9030 Kenamar Dr Ste 309,,,San Diego,California,,92121-2432,https://amplifiedales.com/,6503804220,United States,-117.15706948900157,32.886875980190894,
amplified-ale-works-san-diego,Amplified Ale Works,brewpub,4150 Mission Blvd Ste 208,,,San Diego,California,,92109-5054,http://www.amplifiedales.com,6195871400,United States,-117.2511178,32.7719729,
anacapa-brewing-co-ventura,Anacapa Brewing Co,brewpub,472 E Main St,,,Ventura,California,,93001-2627,http://www.anacapabrewing.com,8056432337,United States,-119.2935874,34.28073347,
anacortes-breweryrockfish-grill-anacortes,Anacortes Brewery/Rockfish Grill,brewpub,320 Commercial Ave,,,Anacortes,Washington,,98221-1517,http://www.anacortesrockfish.com,3605881720,United States,-122.6126089,48.51933431,
anaheim-brewery-anaheim,Anaheim Brewery,micro,336 S Anaheim Blvd,,,Anaheim,California,,92805-3830,http://www.anaheimbrew.com,7147801888,United States,-117.9125249,33.8328226,
anawan-brewing-company-dighton,Anawan Brewing Company,planning,,,,Dighton,Massachusetts,,2764,http://www.anawanbrewingco.com,7742296300,United States,,,
ancestry-brewery-tualatin,Ancestry Brewery,brewpub,20585 SW 115th Ave,,,Tualatin,Oregon,,97062-6857,http://www.ancestrybrewing.com,5037060448,United States,-122.7967838,45.3711546,
anchor-brewing-co-san-francisco,Anchor Brewing Co,large,1705 Mariposa St,,,San Francisco,California,,94107-2334,http://www.anchorbrewing.com,4158638350,United States,-122.4011065,37.7630772,
anchorage-brewing-co-anchorage,Anchorage Brewing Co,micro,148 W 91st Ave,,,Anchorage,Alaska,,99515-1901,http://www.anchoragebrewingcompany.com,9073605104,United States,-149.8893581,61.1385311,
ancient-city-brewing-co-saint-augustine,Ancient City Brewing Co.,micro,3420 Agricultural Center Dr Ste 8,,,Saint Augustine,Florida,,32092-0690,http://www.ancientcitybrewing.com,9044299654,United States,,,
and-craftbros-tap-house-and-bottle-shop-seocho-gu,크래프트브로스 탭하우스 & 바틀샵 (Craftbros Tap House & Bottle Shop),brewpub,18 Sapyeong-daero 22-gil,,,Seocho-gu,Seoul,,06576,http://www.craftbros.co.kr/,02-537-7451,South Korea,126.99770057283,37.498792998981,
andean-brewing-blauvelt,Andean Brewing,micro,300 Corporate Dr Ste 2,,,Blauvelt,New York,,10913-1162,,6464505852,United States,,,
anders-browar-sycow,Anders Browar,brewpub,Broniewskiego 33,,,Syców,,dolnośląskie,56-500,,,Poland,17.7046519,51.3044034,
anderson-valley-brewing-co-boonville,Anderson Valley Brewing Co,regional,17700 CA-253,,,Boonville,California,,95415,http://www.avbc.com,7078952337,United States,-123.35605421953233,39.0014173130369,
andong-brewing-co-andong-si,안동맥주(Andong Brewing Co.),micro,"98, Goejeong 2-gil,",Pungsan-eup,,Andong-si,Gyeongsangbukdo,,36619,https://www.instagram.com/andongbrewing/,054-852-9602,South Korea,128.5337984,36.60338246,
andong-brewing-public-house-andong-si,안동맥주퍼블릭하우스(Andong Brewing Public House),brewpub,"16-7, Munhwagwangjang-gil",,,Andong-si,Gyeongsangbukdo,,36700,http://instagram.com/andongbeer.pub,054-901-5550,South Korea,128.7307751,36.56384588,
andrews-brewing-co-at-calaboose-cellars-andrews,Andrews Brewing Co At Calaboose Cellars,micro,575 Aquone Rd,,,Andrews,North Carolina,,28901-7004,http://www.calaboosecellars.com,8283212006,United States,-83.81487799,35.19958164,
andrews-brewing-co-lincolnville,Andrews Brewing Co,micro,353 High St,,,Lincolnville,Maine,,04849-5846,,2077633305,United States,,,
angel-city-brewery-los-angeles,Angel City Brewery,micro,216 S Alameda St,,,Los Angeles,California,,90012-4201,http://www.angelcitybrewery.com,2136221261,United States,-118.237715,34.04627065,
angelina-brewing-company-llc-lufkin,"Angelina Brewing Company, LLC.",planning,,,,Lufkin,Texas,,75904-7550,,3168419327,United States,,,
angry-chair-brewing-llc-tampa,"Angry Chair Brewing, LLC.",micro,6401 N Florida Ave,,,Tampa,Florida,,33604-6007,http://www.angrychairbrewing.com,8138921651,United States,-82.459381,28.005127,
angry-erik-brewing-lafayette,Angry Erik Brewing,micro,10 Millpond Dr Unit 8,,,Lafayette,New Jersey,,07848-3825,http://www.angryerik.com,8624329003,United States,,,
angry-fish-brewing-company-lexington,Angry Fish Brewing Company,micro,106 Fabrister Ln Ste C,,,Lexington,South Carolina,,29072,http://angryfishbewingco.com,8035707470,United States,,,
angry-hanks-microbrewery-billings,Angry Hank's Microbrewery,micro,20 N 30th St,,,Billings,Montana,,59101-2140,,4062523370,United States,-108.5076025,45.78022173,
angry-horse-brewing-montebello,Angry Horse Brewing,micro,603 W Whittier Blvd,,,Montebello,California,,90640-5235,http://angryhorsebrewing.com,3235300015,United States,-118.1003743,34.0084152,
angry-inch-brewing-lakeville,Angry Inch Brewing,micro,20841 Holyoke Ave,,,Lakeville,Minnesota,,55044-,http://www.angryinchbrewing.com,,United States,-93.2432718,44.6476022,
angry-james-brewing-co-silverthorne,Angry James Brewing Co,micro,421 Adams Ave,,,Silverthorne,Colorado,,80498,http://www.angryjamesbrewing.com,9704558800,United States,-106.0764637,39.63306895,
angry-minnow-the-hayward,"Angry Minnow, The",brewpub,10440 Florida Ave,,,Hayward,Wisconsin,,54843-7112,http://www.angryminnow.com,7159343055,United States,-91.4887672,46.0104853,
angry-scotsman-brewing-oklahoma-city,Angry Scotsman Brewing,contract,704 W Reno Ave,,,Oklahoma City,Oklahoma,,73102-2434,http://www.angryscotbrew.com,4056737713,United States,-97.6002769,35.4644206,
angry-troll-brewing-222-public-house-elkin,Angry Troll Brewing / 222 Public House,brewpub,222 E Main St Ste U2,,,Elkin,North Carolina,,28621-3493,http://www.angrytrollbrewing.com,3362582251,United States,,,
anheuser-busch-inbev-saint-louis,Anheuser-Busch InBev,large,1 Busch Pl,,,Saint Louis,Missouri,,63118-1849,http://www.anheuser-busch.com,3145772000,United States,-90.2118998,38.5954536,
anheuser-busch-inc-a-baldwinsville-baldwinsville,Anheuser-Busch Inc â Baldwinsville,large,2885 Belgium Rd,,,Baldwinsville,New York,,13027-2706,,3156354000,United States,-76.31159343,43.16510925,
anheuser-busch-inc-a-cartersville-cartersville,Anheuser-Busch Inc â Cartersville,large,100 Busch Dr NE,,,Cartersville,Georgia,,30121-7217,,7703862000,United States,,,
anheuser-busch-inc-a-columbus-columbus,Anheuser-Busch Inc â Columbus,large,700 Schrock Rd,,,Columbus,Ohio,,43229-1123,,6148886644,United States,-82.99307,40.102197,
anheuser-busch-inc-a-fairfield-fairfield,Anheuser-Busch Inc â Fairfield,large,3101 Busch Dr,,,Fairfield,California,,94534-9726,,7074292000,United States,-122.0902992,38.2365838,
anheuser-busch-inc-a-houston-houston,Anheuser-Busch Inc â Houston,large,775 Gellhorn Dr,,,Houston,Texas,,77029-1496,,7136752311,United States,-95.27130674,29.771858,
anheuser-busch-inc-a-jacksonville-jacksonville,Anheuser-Busch Inc â Jacksonville,large,111 Busch Dr,,,Jacksonville,Florida,,32218-5546,,9047510700,United States,-81.6481156,30.4319552,
anheuser-busch-inc-a-merrimack-merrimack,Anheuser-Busch Inc â Merrimack,large,221 Daniel Webster Hwy,,,Merrimack,New Hampshire,,03054-4807,,6038896631,United States,-71.48598162,42.8253635,
anheuser-busch-inc-a-newark-newark,Anheuser-Busch Inc â Newark,large,200 US Highway 1,,,Newark,New Jersey,,07114-2298,http://www.anheuser-busch.com,9736457700,United States,,,
anheuser-busch-inc-fort-collins-fort-collins,Anheuser-Busch Inc - Fort Collins,large,2351 Busch Dr,,,Fort Collins,Colorado,,80524-9400,,9704904500,United States,-105.0019686,40.61817811,
anheuser-busch-inc-los-angeles-van-nuys,Anheuser-Busch Inc - Los Angeles,large,15800 Roscoe Blvd,,,Van Nuys,California,,91406-1350,,8189895300,United States,-118.4721072,34.2213918,
anheuser-busch-inc-williamsburg-williamsburg,Anheuser-Busch Inc ̢���� Williamsburg,large,7801 Pocahontas Trl,,,Williamsburg,Virginia,,23185-6302,http://www.anheuser-busch.com,7572533600,United States,-76.6798988,37.2652889,
animas-brewing-co-durango,Animas Brewing Co,brewpub,1560 E 2nd Ave,,,Durango,Colorado,,81301-5186,http://www.animasbrewing.com,9704038850,United States,-107.8769912,37.27997215,
ankrolab-brewing-company-naples,Ankrolab Brewing Company,planning,,,,Naples,Florida,,34112-6363,http://ankrolab.com,2394511223,United States,,,
anthem-brewing-co-oklahoma-city,Anthem Brewing Co,micro,908 SW 4th St,,,Oklahoma City,Oklahoma,,73109-1012,http://www.anthembrewing.com,4056040446,United States,-97.5279236,35.46099673,
antietam-breweryllc-hagerstown,"Antietam Brewery,LLC",micro,140 Western Maryland Pkwy Unit G,,,Hagerstown,Maryland,,21740-5197,http://www.antietambrewery.com,3017915915,United States,,,
antiques-on-high-columbus,Antiques on High,micro,714 S High St,,,Columbus,Ohio,,43206,https://www.antiquesonhigh.com/,614-725-2070,United States,-82.99774,39.9476,
anvil-brewing-pittsburg,Anvil Brewing,brewpub,115 S. Compress St,,,Pittsburg,Texas,,75686-1353,http://www.anvilbrewingtx.com,9039267741,United States,,,
apex-aleworks-brew-and-bbq-supplies-independence,Apex Aleworks Brew And BBQ Supplies,micro,4360 S Noland Rd,,,Independence,Missouri,,64055-4741,http://www.apexaleworks.com,8163135039,United States,-94.416872,39.041039,
apex-brewery-central-valley,Apex Brewery,planning,,,,Central Valley,New York,,10917-3708,http://www.apexbeer.co,8455493006,United States,,,
apocalypse-ale-works-forest,Apocalypse Ale Works,micro,1257 Burnbridge Rd,,,Forest,Virginia,,24551-3803,http://www.apocalypsebrewworks.com,4342588761,United States,-79.28917899,37.36302124,
apocalypse-brew-works-louisville,Apocalypse Brew Works,micro,1612 Mellwood Ave,,,Louisville,Kentucky,,40206-1752,http://www.apocalypsebrewworks.com,5025894843,United States,-85.72031443,38.2566442,
appalachian-brewing-co-collegeville-collegeville,Appalachian Brewing Co - Collegeville,brewpub,50 W Third Ave Collegeville Station 2nd Floor,,,Collegeville,Pennsylvania,,19426-3655,http://www.abcbrew.com,4849736064,United States,,,
appalachian-brewing-co-gettysburg-gateway-gettysburg,Appalachian Brewing Co - Gettysburg Gateway,brewpub,70 Presidential Cir,,,Gettysburg,Pennsylvania,,17325-8399,http://www.abcbrew.com,7173982419,United States,,,
appalachian-brewing-co-harrisburg-harrisburg,Appalachian Brewing Co - Harrisburg,brewpub,50 N Cameron St,,,Harrisburg,Pennsylvania,,17101-2407,http://www.abcbrew.com,7172211080,United States,-76.8816961,40.291059,
appalachian-brewing-co-lititz-lititz,Appalachian Brewing Co - Lititz,brewpub,55 N Water St,,,Lititz,Pennsylvania,,17543-1612,http://www.abcbrew.com,7172211080,United States,-76.30100986,40.15827375,
appalachian-brewing-co-mechanicsburg-mechanicsburg,Appalachian Brewing Co - Mechanicsburg,brewpub,6462 Carlisle Pike,,,Mechanicsburg,Pennsylvania,,17050-2384,http://www.abcbrew.com,7177954660,United States,,,
appalachian-mountain-brewery-boone-boone,Appalachian Mountain Brewery - Boone,micro,163 Boone Creek Dr,,,Boone,North Carolina,,28607-7911,http://www.appalachianmountainbrewery.com,8282631111,United States,-81.668461,36.2033414,
appalachian-mountain-brewery-portsmouth-portsmouth,Appalachian Mountain Brewery - Portsmouth,micro,1 Redhook Way,,,Portsmouth,New Hampshire,,03801-6853,,8282631111,United States,-70.8044602,43.087884,
apple-blossom-brewing-co-fayetteville,Apple Blossom Brewing Co,brewpub,1550 E Zion Rd,,,Fayetteville,Arkansas,,72703-5017,http://www.appleblossombrewing.com,4792874344,United States,-94.1372796,36.1297079,
appleton-beer-factory-appleton,Appleton Beer Factory,brewpub,603 W College Ave,,,Appleton,Wisconsin,,54911-5803,http://www.appletonbeerfactory.com,9203649931,United States,-88.4139148,44.26173602,
apponaug-brewing-warwick,Apponaug Brewing,brewpub,334 Knight St,,,Warwick,Rhode Island,,02886,http://www.apponaugbrewing.com,4016814321,United States,-71.4691256,41.72652540000001,
aquabrew-san-marcos,Aquabrew,brewpub,150 S L B J Dr,,,San Marcos,Texas,,78666-5506,http://www.aqua-brew.com,5123532739,United States,,,
aquatic-brewing-llc-falmouth,Aquatic Brewing LLC,planning,,,,Falmouth,Massachusetts,,02540-3299,http://www.aquaticbrewing.com,5084442155,United States,,,
aqueduct-brewing-akron,Aqueduct Brewing,micro,529 Grant St Ste 106,,,Akron,Ohio,,44311-1184,http://www.aqueductbrewing.shutterfly.com,3306066583,United States,-81.51788487,41.0698532,
aransas-pass-brewing-company-llc-aransas-pass,"Aransas Pass Brewing Company, LLC",planning,,,,Aransas Pass,Texas,,78336-1920,,,United States,,,
arbeiter-brewing-company-minneapolis,Arbeiter Brewing Company,planning,,,,Minneapolis,Minnesota,,55418-2325,http://www.arbeiterbrewing.com,,United States,,,
arbor-brewing-co-ann-arbor,Arbor Brewing Co,brewpub,114 E Washington St,,,Ann Arbor,Michigan,,48104-1905,http://www.arborbrewing.com,7342131393,United States,-83.74822471,42.28041029,
arbor-brewing-co-microbrewery-ypsilanti,Arbor Brewing Co. Microbrewery,micro,720 Norris St,,,Ypsilanti,Michigan,,48198-2825,,7344802739,United States,-83.6099915,42.250158,
arcadia-brewing-co-kalamazoo,Arcadia Brewing Co,micro,701 E Michigan Ave,,,Kalamazoo,Michigan,,49007-4946,http://www.arcadiaales.com,2692760458,United States,-85.5715368,42.2950789,
arcadian-moon-higginsville,Arcadian Moon,brewpub,19203 Old Highway 40,,,Higginsville,Missouri,,64037,http://www.arcadianmoon.com,6605846661,United States,-93.773203,39.001467,
arcana-brewing-company-carlsbad,Arcana Brewing Company,micro,5621 Palmer Way Ste C,,,Carlsbad,California,,92010-7254,http://www.arcanabrewing.com,,United States,-117.2738759755028,33.14038605156211,
arch-rock-brewing-co-gold-beach,Arch Rock Brewing Co,micro,28779 Hunter Creek Loop,,,Gold Beach,Oregon,,97444-9626,http://www.archrockbrewingcompany.com,5412470555,United States,-124.4155402,42.3898306,
archaic-craft-brewery-at-centro-tustin,Archaic Craft Brewery At Centro,brewpub,140 E Main St,,,Tustin,California,,92780-4408,,7142588817,United States,-117.823173,33.7419754,
arches-brewing-hapeville,Arches Brewing,micro,3361 Dogwood Dr,,,Hapeville,Georgia,,30354-1439,,6786532739,United States,,,
archetype-brewing-asheville,Archetype Brewing,micro,265 Haywood Rd,,,Asheville,North Carolina,,28806-4545,http://www.archetypebrewing.com,8285054177,United States,,,
arclight-brewing-company-watervliet,Arclight Brewing Company,micro,544 N Main St,,,Watervliet,Michigan,,49098-9797,http://www.arclightbrewing.com,2693320718,United States,-86.25939238,42.19104832,
arcpoint-brewing-co-belchertown,Arcpoint Brewing Co,micro,,,,Belchertown,Massachusetts,,01007-9305,http://www.arcpointbrewco.com,5187964977,United States,,,
ardent-craft-ales-richmond,Ardent Craft Ales,micro,3200 W Leigh St,,,Richmond,Virginia,,23230-4410,http://www.ardentcraftales.com,8043591605,United States,-77.47201237,37.5684425,
ardent-spirits-inc-collinsville,"Ardent Spirits, Inc",planning,,,,Collinsville,Illinois,,62234,http://Ardentspirits.com,13143235530,United States,,,
argilla-brewing-co-pietros-pizza-newark,Argilla Brewing Co @ Pietro's Pizza,brewpub,2667 Kirkwood Hwy,,,Newark,Delaware,,19711-7242,http://www.argillabrewing.com,3027318200,United States,,,
argus-brewery-chicago,Argus Brewery,micro,11314 S Front Ave,,,Chicago,Illinois,,60628-5007,http://www.argusbrewery.com,7739414050,United States,-87.61206845,41.68854885,
argyle-brewing-company-greenwich,Argyle Brewing Company,micro,1 Main St,,,Greenwich,New York,,12834-1209,http://www.argylebrewing.com,5183387405,United States,-73.496758,43.08767125,
arizona-craft-brewing-elgin,Arizona Craft Brewing,micro,"473 Elgin Road, Suite BH",,,Elgin,Arizona,,85611,,520369342,United States,,,
arizona-wilderness-brewing-gilbert,Arizona Wilderness Brewing,brewpub,721 N Arizona Ave,,,Gilbert,Arizona,,85233-3405,http://Azwbeer.com,4804972739,United States,,,
arkane-aleworks-largo,Arkane Aleworks,micro,2480 E Bay Dr #23,,,Largo,Florida,,33771-2467,http://www.arkanebeer.com,7272707117,United States,,,
arkose-brewery-palmer,Arkose Brewery,micro,650 E Steel Loop,,,Palmer,Alaska,,99645-6689,http://www.arkosebrewery.com,9077462337,United States,-149.103408,61.582157,
arlington-club-portland,Arlington Club,micro,811 SW Salmon St,,,Portland,Oregon,,97205-3094,http://www.thearlingtonclub.com,5032234141,United States,-122.6818596,45.51786855,
armada-brewing-east-haven,Armada Brewing,contract,250 Bradley Street,,,East Haven,Connecticut,,6512,http://www.armadabeer.com,4754413759,United States,-72.87397563,41.29004301,
armadillo-ale-works-denton,Armadillo Ale Works,micro,221 S Bell Ave,,,Denton,Texas,,76201-4259,http://www.armadilloaleworks.com,9405804446,United States,-97.12830051,33.21286666,
armistice-brewing-company-richmond,Armistice Brewing Company,micro,845 Marina Bay Pkwy Suite 1,,,Richmond,California,,94804-6420,http://www.armisticebrewing.com,5102304966,United States,-122.3482740023689,37.91966864488132,
armour-brewing-company-llc-armour,"Armour Brewing Company, LLC",brewpub,721 Main St,,,Armour,South Dakota,,57313-2122,http://www.facebook.com/ArmourBrewingCompany,4028901550,United States,-98.34450702,43.33084265,
armstrong-brewing-co-south-san-francisco,Armstrong Brewing Co,micro,415 Grand Ave Ste 103,,,South San Francisco,California,,94080-3614,http://www.armstrongbrewing.com,6509898447,United States,-119.19257256150316,50.44703095616619,
around-the-bend-beer-co-oak-park,Around the Bend Beer Co.,contract,811 N Oak Park Ave,,,Oak Park,Illinois,,60302-1538,http://www.atbbeerco.com,3129522339,United States,-87.79493034,41.90015593,
arrow-lodge-brewing-covina,Arrow Lodge Brewing,micro,720 E Arrow Hwy Ste C,,,Covina,California,,91722-2103,https://www.arrowlodgebrew.com/,6264832667,United States,-117.87672146013709,34.10525100145699,
arrowhead-ales-brewing-company-new-lenox,Arrowhead Ales Brewing Company,brewpub,2101 Calistoga Dr,,,New Lenox,Illinois,,60451-4826,http://www.arrowheadales.com,8157176068,United States,-87.95726941,41.48205844,
arrowood-farms-accord,Arrowood Farms,micro,236 Lower Whitfield Rd,,,Accord,New York,,12404-5809,http://www.arrowoodfarms.com,8452530389,United States,-74.24891742,41.80666144,
artifex-brewing-company-san-clemente,Artifex Brewing Company,micro,919 Calle Amanecer Ste A,,,San Clemente,California,,92673-6298,http://www.artifexbrewing.com,9494297805,United States,-117.60589628713846,33.4491835335736,
artisan-owl-brewing-company-ocean-city,Artisan Owl Brewing Company,planning,,,,Ocean City,New Jersey,,08226-4237,,2157402057,United States,,,
artisanal-brew-works-saratoga-springs,Artisanal Brew Works,micro,41 Geyser Rd,,,Saratoga Springs,New York,,12866-9038,http://www.artisanalbrewworks.com,5185942337,United States,,,
artisans-brewery-and-italian-grill-toms-river,Artisan's Brewery & Italian Grill,brewpub,1171 Hooper Ave,,,Toms River,New Jersey,,08753-8305,http://www.artisanstomsriver.com,7322447566,United States,-74.1880387,39.9625642,
arts-district-brewing-company-los-angeles,Arts District Brewing Company,brewpub,828 Traction Ave,,,Los Angeles,California,,90013-1816,,,United States,-118.2357029,34.04505443,
arundel-brewery-ltd-arundel,Arundel Brewery Ltd,brewpub,Lyminster Road,,,Arundel,,West Sussex,BN17 7QL,https://www.arundelbrewery.co.uk/,1903733111,England,-0.534301,50.839971,
arundel-cellars-and-brewing-co-north-east,Arundel Cellars & Brewing Co,brewpub,11727 E Main Rd,,,North East,Pennsylvania,,16428-3635,http://www.arundelcellars.com,8147251079,United States,-79.8216539,42.2195527,
arvon-brewing-co-grandville,Arvon Brewing Co.,micro,3057 Broadway Ave SW,,,Grandville,Michigan,,49418-1528,http://www.arvonbrewingco.com,6162240086,United States,-85.7720434,42.909272,
asbury-park-brewery-asbury-park,Asbury Park Brewery,micro,810 Sewall Ave,,,Asbury Park,New Jersey,,07712-6527,http://www.asburyparkbrewery.com,7324555571,United States,-74.01229282,40.21956661,
ascension-brewing-company-novi,Ascension Brewing Company,brewpub,42000 Grand River Ave,,,Novi,Michigan,,48375-1831,http://www.ascension.beer,2483082093,United States,-83.4609783,42.4783271,
asgard-brewing-company-columbia,Asgard Brewing Company,micro,104 E 5th St,,,Columbia,Tennessee,,38401-3351,http://www.asgardbrewery.com,6158282218,United States,-87.03329688,35.6174542,
ash-tree-brewery-gwangjin-gu,아쉬트리 (Ash Tree Brewery),brewpub,22 Achasan-ro 49-gil,,,Gwangjin-gu,Seoul,,05043,https://www.ashtreebrewery.com/,02-6339-4858,South Korea,127.03232058314,37.493603071052,
ashby-brewing-company-ashby,Ashby Brewing Company,micro,109 Main St,,,Ashby,Minnesota,,56309-4687,http://www.abcbrewing.net,8886350291,United States,-95.81621756,46.09300639,
asher-brewing-co-boulder,Asher Brewing Co,micro,4699 Nautilus Ct S Ste 104,,,Boulder,Colorado,,80301-5306,http://asherbrewing.com,3035301381,United States,,,
asheville-brewing-co-asheville,Asheville Brewing Co,brewpub,77 Coxe Ave,,,Asheville,North Carolina,,28801-3621,http://www.ashevillepizza.com,8282554077,United States,-82.55530545,35.5917763,
ashtown-brewing-co-longview,Ashtown Brewing Co,micro,1145 11th Ave,,,Longview,Washington,,98632,http://www.ashtownbrewing.com,3602187519,United States,-122.93304586931565,46.13507657104547,
ashuelot-brewing-company-richmond,Ashuelot Brewing Company,micro,101 Old County Rd,,,Richmond,New Hampshire,,03470-4918,,,United States,-72.23236816,42.75946232,
aslan-brewing-company-bellingham,Aslan Brewing Company,micro,1330 N Forest St,,,Bellingham,Washington,,98225-4702,http://aslanbrewing.com,3603934106,United States,-122.4754509,48.74801531,
aslan-brewing-seattle-seattle,Aslan Brewing Seattle,micro,401 N 36th St Ste 102,,,Seattle,Washington,,98103-8630,https://aslanbrewing.com/seattle,3603934106,United States,-122.354134,47.652201,
aslin-beer-company-herndon,Aslin Beer Company,micro,257 Sunset Park Dr.,,,Herndon,Virginia,,20170,http://www.aslinbeer.com,7037875766,United States,,,
aspen-brewing-company-aspen,Aspen Brewing Company,micro,404 Aspen Airport Business Ctr,,,Aspen,Colorado,,81611-3530,http://www.aspenbrewingcompany.com,9709202739,United States,-106.8597747,39.22153402,
aspetuck-brew-lab-bridgeport,Aspetuck Brew Lab,micro,3389 Fairfield Avenue,,,Bridgeport,Connecticut,,6605,http://www.aspetuckbrewlab.com,2032539423,United States,-73.2357109,41.1544649,
ass-clown-brewing-co-cornelius,Ass Clown Brewing Co,micro,10620 Bailey Rd Ste E,,,Cornelius,North Carolina,,28031-9364,http://www.assclownbrewery.com,9805050399,United States,,,
assembly-brewing-portland,Assembly brewing,planning,,,,Portland,Oregon,,97206-3739,http://www.assemblybrewingco.com,5037299080,United States,-122.60039115981819,45.49104800202504,
aston-abbey-brewing-co-aston,Aston Abbey Brewing Co,micro,340 Turner Industrial Way,,,Aston,Pennsylvania,,19014-3014,http://www.astonabbeybrewing.com,6102452178,United States,,,
astoria-brewing-company-astoria,Astoria Brewing Company,micro,1196 Marine Dr,,,Astoria,Oregon,,97103-4112,,5037413040,United States,-123.831516,46.18980259,
astro-lab-brewing-silver-spring,Astro Lab Brewing,planning,,,,Silver Spring,Maryland,,20910-4519,http://www.astrolabbrewing.com,3106910475,United States,,,
astronomy-aleworks-henderson,Astronomy Aleworks,planning,,,,Henderson,Nevada,,89011,http://astronomyaleworks.com,7023754968,United States,,,
asylum-brewing-anaheim,Asylum Brewing,micro,2970 E. La Palma Ave. Suite D,,,Anaheim,California,,92806,http://Www.asylumbrewing.beer,9494495191,United States,-117.86120617363608,33.84988006615698,
at-ease-brewing-sacramento,At Ease Brewing,planning,,,,Sacramento,California,,95811-3003,http://www.ateasebrewing.com,9167362267,United States,-121.4943996,38.5815719,
